,State,Total Cases-State,New Cases-State,Total Deaths-State,New Deaths-State,Fatality Rate-State,Date-State
27264,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27263,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27262,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27261,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27260,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27258,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27244,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27257,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27256,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27255,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27254,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27253,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27252,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27251,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27250,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27249,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27248,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27247,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27246,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27245,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27211,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27209,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27403,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27208,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27175,California,852410,3334,16567,81,0.0194,2020-10-10
27174,California,852410,3334,16567,81,0.0194,2020-10-10
27173,California,852410,3334,16567,81,0.0194,2020-10-10
27172,California,852410,3334,16567,81,0.0194,2020-10-10
27171,California,852410,3334,16567,81,0.0194,2020-10-10
27170,California,852410,3334,16567,81,0.0194,2020-10-10
27169,California,852410,3334,16567,81,0.0194,2020-10-10
27168,California,852410,3334,16567,81,0.0194,2020-10-10
27167,California,852410,3334,16567,81,0.0194,2020-10-10
27166,California,852410,3334,16567,81,0.0194,2020-10-10
27165,California,852410,3334,16567,81,0.0194,2020-10-10
27164,California,852410,3334,16567,81,0.0194,2020-10-10
27163,California,852410,3334,16567,81,0.0194,2020-10-10
27162,California,852410,3334,16567,81,0.0194,2020-10-10
27161,California,852410,3334,16567,81,0.0194,2020-10-10
27160,California,852410,3334,16567,81,0.0194,2020-10-10
27159,California,852410,3334,16567,81,0.0194,2020-10-10
27158,California,852410,3334,16567,81,0.0194,2020-10-10
27157,California,852410,3334,16567,81,0.0194,2020-10-10
27156,California,852410,3334,16567,81,0.0194,2020-10-10
27155,California,852410,3334,16567,81,0.0194,2020-10-10
27154,California,852410,3334,16567,81,0.0194,2020-10-10
27153,California,852410,3334,16567,81,0.0194,2020-10-10
27152,California,852410,3334,16567,81,0.0194,2020-10-10
27151,California,852410,3334,16567,81,0.0194,2020-10-10
27150,California,852410,3334,16567,81,0.0194,2020-10-10
27149,California,852410,3334,16567,81,0.0194,2020-10-10
27148,California,852410,3334,16567,81,0.0194,2020-10-10
27147,California,852410,3334,16567,81,0.0194,2020-10-10
27176,California,852410,3334,16567,81,0.0194,2020-10-10
27177,California,852410,3334,16567,81,0.0194,2020-10-10
27178,California,852410,3334,16567,81,0.0194,2020-10-10
27194,California,852410,3334,16567,81,0.0194,2020-10-10
27207,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27206,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27205,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27204,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27203,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27202,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27201,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27200,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27199,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27198,California,852410,3334,16567,81,0.0194,2020-10-10
27197,California,852410,3334,16567,81,0.0194,2020-10-10
27196,California,852410,3334,16567,81,0.0194,2020-10-10
27195,California,852410,3334,16567,81,0.0194,2020-10-10
27193,California,852410,3334,16567,81,0.0194,2020-10-10
27179,California,852410,3334,16567,81,0.0194,2020-10-10
27192,California,852410,3334,16567,81,0.0194,2020-10-10
27191,California,852410,3334,16567,81,0.0194,2020-10-10
27190,California,852410,3334,16567,81,0.0194,2020-10-10
27189,California,852410,3334,16567,81,0.0194,2020-10-10
27188,California,852410,3334,16567,81,0.0194,2020-10-10
27187,California,852410,3334,16567,81,0.0194,2020-10-10
27186,California,852410,3334,16567,81,0.0194,2020-10-10
27185,California,852410,3334,16567,81,0.0194,2020-10-10
27184,California,852410,3334,16567,81,0.0194,2020-10-10
27183,California,852410,3334,16567,81,0.0194,2020-10-10
27182,California,852410,3334,16567,81,0.0194,2020-10-10
27181,California,852410,3334,16567,81,0.0194,2020-10-10
27180,California,852410,3334,16567,81,0.0194,2020-10-10
27273,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27274,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27275,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27276,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27369,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27368,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27367,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27366,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27365,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27364,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27363,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27362,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27361,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27360,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27359,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27358,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27357,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27356,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27355,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27354,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27353,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27352,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27351,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27350,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27349,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27348,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27347,California,852410,3334,16567,81,0.0194,2020-10-10
27346,California,852410,3334,16567,81,0.0194,2020-10-10
27345,California,852410,3334,16567,81,0.0194,2020-10-10
27344,California,852410,3334,16567,81,0.0194,2020-10-10
27343,California,852410,3334,16567,81,0.0194,2020-10-10
27342,California,852410,3334,16567,81,0.0194,2020-10-10
27341,California,852410,3334,16567,81,0.0194,2020-10-10
27370,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27371,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27372,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27388,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27401,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27400,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27399,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27398,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27397,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27396,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27395,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27394,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27393,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27392,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27391,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27390,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27389,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27387,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27373,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27386,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27385,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27384,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27383,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27382,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27381,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27380,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27379,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27378,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27377,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27376,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27375,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27374,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27340,California,852410,3334,16567,81,0.0194,2020-10-10
27339,California,852410,3334,16567,81,0.0194,2020-10-10
27338,California,852410,3334,16567,81,0.0194,2020-10-10
27291,California,852410,3334,16567,81,0.0194,2020-10-10
27304,California,852410,3334,16567,81,0.0194,2020-10-10
27303,California,852410,3334,16567,81,0.0194,2020-10-10
27302,California,852410,3334,16567,81,0.0194,2020-10-10
27301,California,852410,3334,16567,81,0.0194,2020-10-10
27300,California,852410,3334,16567,81,0.0194,2020-10-10
27299,California,852410,3334,16567,81,0.0194,2020-10-10
27298,California,852410,3334,16567,81,0.0194,2020-10-10
27297,California,852410,3334,16567,81,0.0194,2020-10-10
27296,California,852410,3334,16567,81,0.0194,2020-10-10
27295,California,852410,3334,16567,81,0.0194,2020-10-10
27294,California,852410,3334,16567,81,0.0194,2020-10-10
27293,California,852410,3334,16567,81,0.0194,2020-10-10
27292,California,852410,3334,16567,81,0.0194,2020-10-10
27290,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27306,California,852410,3334,16567,81,0.0194,2020-10-10
27289,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27288,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27287,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27286,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27285,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27284,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27283,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27282,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27281,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27280,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27279,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27278,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27277,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27305,California,852410,3334,16567,81,0.0194,2020-10-10
27307,California,852410,3334,16567,81,0.0194,2020-10-10
27337,California,852410,3334,16567,81,0.0194,2020-10-10
27323,California,852410,3334,16567,81,0.0194,2020-10-10
27336,California,852410,3334,16567,81,0.0194,2020-10-10
27335,California,852410,3334,16567,81,0.0194,2020-10-10
27334,California,852410,3334,16567,81,0.0194,2020-10-10
27333,California,852410,3334,16567,81,0.0194,2020-10-10
27332,California,852410,3334,16567,81,0.0194,2020-10-10
27331,California,852410,3334,16567,81,0.0194,2020-10-10
27330,California,852410,3334,16567,81,0.0194,2020-10-10
27329,California,852410,3334,16567,81,0.0194,2020-10-10
27328,California,852410,3334,16567,81,0.0194,2020-10-10
27327,California,852410,3334,16567,81,0.0194,2020-10-10
27326,California,852410,3334,16567,81,0.0194,2020-10-10
27325,California,852410,3334,16567,81,0.0194,2020-10-10
27324,California,852410,3334,16567,81,0.0194,2020-10-10
27322,California,852410,3334,16567,81,0.0194,2020-10-10
27308,California,852410,3334,16567,81,0.0194,2020-10-10
27321,California,852410,3334,16567,81,0.0194,2020-10-10
27320,California,852410,3334,16567,81,0.0194,2020-10-10
27319,California,852410,3334,16567,81,0.0194,2020-10-10
27318,California,852410,3334,16567,81,0.0194,2020-10-10
27317,California,852410,3334,16567,81,0.0194,2020-10-10
27316,California,852410,3334,16567,81,0.0194,2020-10-10
27315,California,852410,3334,16567,81,0.0194,2020-10-10
27314,California,852410,3334,16567,81,0.0194,2020-10-10
27313,California,852410,3334,16567,81,0.0194,2020-10-10
27312,California,852410,3334,16567,81,0.0194,2020-10-10
27311,California,852410,3334,16567,81,0.0194,2020-10-10
27310,California,852410,3334,16567,81,0.0194,2020-10-10
27309,California,852410,3334,16567,81,0.0194,2020-10-10
27146,California,852410,3334,16567,81,0.0194,2020-10-10
27145,California,852410,3334,16567,81,0.0194,2020-10-10
27144,California,852410,3334,16567,81,0.0194,2020-10-10
27015,California,852410,3334,16567,81,0.0194,2020-10-10
26981,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26980,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26979,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26978,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26977,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26976,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26975,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26974,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26973,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26972,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26971,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26970,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26969,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26968,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26967,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26966,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26965,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26964,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26963,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26962,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26961,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26960,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26959,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26958,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26957,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26956,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26955,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26954,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26953,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26982,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26983,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26984,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27000,California,852410,3334,16567,81,0.0194,2020-10-10
27013,California,852410,3334,16567,81,0.0194,2020-10-10
27012,California,852410,3334,16567,81,0.0194,2020-10-10
27011,California,852410,3334,16567,81,0.0194,2020-10-10
27010,California,852410,3334,16567,81,0.0194,2020-10-10
27009,California,852410,3334,16567,81,0.0194,2020-10-10
27008,California,852410,3334,16567,81,0.0194,2020-10-10
27007,California,852410,3334,16567,81,0.0194,2020-10-10
27006,California,852410,3334,16567,81,0.0194,2020-10-10
27005,California,852410,3334,16567,81,0.0194,2020-10-10
27004,California,852410,3334,16567,81,0.0194,2020-10-10
27003,California,852410,3334,16567,81,0.0194,2020-10-10
27002,California,852410,3334,16567,81,0.0194,2020-10-10
27001,California,852410,3334,16567,81,0.0194,2020-10-10
26999,California,852410,3334,16567,81,0.0194,2020-10-10
26985,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26998,California,852410,3334,16567,81,0.0194,2020-10-10
26997,California,852410,3334,16567,81,0.0194,2020-10-10
26996,California,852410,3334,16567,81,0.0194,2020-10-10
26995,California,852410,3334,16567,81,0.0194,2020-10-10
26994,California,852410,3334,16567,81,0.0194,2020-10-10
26993,California,852410,3334,16567,81,0.0194,2020-10-10
26992,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26991,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26990,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26989,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26988,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26987,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26986,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26952,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26951,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26950,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26903,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26916,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26915,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26914,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26913,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26912,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26911,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26910,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26909,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26908,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26907,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26906,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26905,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26904,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26902,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26918,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26901,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26900,California,852410,3334,16567,81,0.0194,2020-10-10
26899,California,852410,3334,16567,81,0.0194,2020-10-10
26898,California,852410,3334,16567,81,0.0194,2020-10-10
26897,California,852410,3334,16567,81,0.0194,2020-10-10
26896,California,852410,3334,16567,81,0.0194,2020-10-10
26895,California,852410,3334,16567,81,0.0194,2020-10-10
26894,California,852410,3334,16567,81,0.0194,2020-10-10
26893,California,852410,3334,16567,81,0.0194,2020-10-10
26892,California,852410,3334,16567,81,0.0194,2020-10-10
26891,California,852410,3334,16567,81,0.0194,2020-10-10
26890,California,852410,3334,16567,81,0.0194,2020-10-10
26889,California,852410,3334,16567,81,0.0194,2020-10-10
26917,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26919,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26949,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26935,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26948,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26947,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26946,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26945,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26944,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26943,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26942,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26941,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26940,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26939,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26938,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26937,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26936,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26934,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26920,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26933,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26932,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26931,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26930,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26929,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26928,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26927,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26926,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26925,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26924,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26923,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26922,Indiana,133411,1918,3782,21,0.0283,2020-10-10
26921,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27014,California,852410,3334,16567,81,0.0194,2020-10-10
27016,California,852410,3334,16567,81,0.0194,2020-10-10
27143,California,852410,3334,16567,81,0.0194,2020-10-10
27017,California,852410,3334,16567,81,0.0194,2020-10-10
27110,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27109,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27108,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27107,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27106,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27105,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27104,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27103,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27102,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27101,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27100,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27099,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27098,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27097,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27096,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27095,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27094,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27093,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27092,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27091,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27090,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27089,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27088,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27087,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27086,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27085,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27084,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27083,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27082,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27111,Indiana,133411,1918,3782,21,0.0283,2020-10-10
27112,Indiana,133411,1918,3782,21,0.0283,2020-10-10
